X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y1,Y2,Y3,Y4,Y5
4230,0,77,906,5,919.1,868.8,758.6,646.8,525.2,7.89,14.5,105.2631579,280.3203661,30
4232,0,77,906,5,918.8,868.8,758.6,647.1,525.2,7.93,14.4,103.289977,281.1782708,30
4234,0,77,906,5,918.7,868.8,758.6,647.1,524.5,7.89,14.3,101.8306636,280.3203661,30
4236,0,77,906,5,918.8,875.5,760.2,647.1,524.5,7.74,14.2,99.54751131,276.0180995,30
4238,0,77,906,5,918.9,875.5,760.2,647.6,524.5,7.77,14.2,102.0408163,276.6439909,30
4240,0,77,906,5,918.6,875.5,760.2,647.6,524.5,7.82,14.1,103.5660091,277.693475,30
4242,0,77,906,5,918.1,866.1,757.2,647.6,524.5,7.97,14.1,109.3630084,280.8902533,29
4244,0,77,906,5,918.1,866.1,757.2,647.7,524.5,7.9,14,109.9236641,279.389313,29
4246,0,77,906,5,917.9,866.1,757.2,647.7,524.4,7.75,14,110.9433962,276.2264151,29
4248,0,77,906,5,917.5,871.8,757.2,647.7,524.4,7.67,14.1,110.2775694,274.5686422,29
4250,0,77,906,5,917.4,871.8,762.7,648.6,524.4,7.7,14.1,110.5263158,274.0601504,29
4252,0,77,906,5,917.2,871.8,762.7,648.6,524.2,7.86,14.1,113.0136986,277.3972603,29
4254,0,77,906,5,917.2,872.7,762.7,648.6,524.2,8.04,14,115.7407407,281.25,29
4256,0,77,906,5,917.5,872.7,761.6,646.6,524.2,8.01,14,114.3187067,280.6004619,29
4258,0,77,906,5,917.7,872.7,761.6,646.6,523.3,7.99,14,112.9900077,280.1691007,29
4260,0,77,906,5,917.8,866.6,761.6,646.6,523.3,8,14.1,111.9230769,280.3846154,29
4262,0,77,906,5,917.9,866.6,763.2,647.9,523.3,8.13,14,111.8881119,282.0512821,29
4264,0,77,906,5,917.7,866.6,763.2,647.9,523.4,8.09,14,110.3795507,281.1773819,29
4266,0,77,906,5,917.7,868.3,763.2,647.9,523.4,7.99,14,109.5311299,279.0161414,30
4268,0,77,906,5,917.8,868.3,764.1,647.9,523.4,7.71,14,106.0948081,273.1376975,30
4270,0,77,906,5,917.6,868.3,764.1,648,523.4,7.41,14,107.0640177,266.004415,30
4272,0,77,906,5,917.5,866.2,764.1,648,523.4,7.4,14.1,111.3970588,265.8088235,29
4274,0,77,906,5,917.4,866.2,764.1,648,523.4,7.43,14.1,116.0648489,266.3964628,29
4276,0,77,906,5,917.2,866.2,764.1,649.6,523.4,7.43,14.2,119.3809875,266.3964628,29
4278,0,77,906,5,917.2,868.7,764.1,649.6,523.4,7.42,14.2,119.2930781,267.3048601,29
4280,0,77,906,5,917.5,868.7,761.6,649.6,523.4,7.47,14.3,117.5166297,268.2926829,29
4282,0,77,906,5,918,868.7,761.6,648.8,523.1,7.59,14.3,116.3310962,270.6935123,29
4284,0,77,906,5,917.9,863,761.6,648.8,523.1,7.66,14.3,113.5682159,272.113943,30
4286,0,77,906,5,917.8,863,759.7,648.8,523.1,7.6,14.3,110.8208955,270.8955224,30
4288,0,77,906,5,917.6,863,759.7,649.9,523.1,7.37,14.4,106.7498166,266.3242847,30
4290,0,77,906,5,917.3,869.2,759.7,649.9,524.1,7.1,14.4,104.676259,261.1510791,30
4292,0,77,906,5,917.1,869.2,761.6,649.9,524.1,6.98,14.5,105.9201141,257.8459344,30
4294,0,77,906,5,917.1,869.2,761.6,649.8,524.1,7.02,14.5,111.5879828,258.583691,29
4296,0,77,906,5,917.4,874.8,761.6,649.8,524.3,7.07,14.5,115.2189519,259.5118449,29
4298,0,77,906,5,917.8,874.8,761.8,649.8,524.3,7.04,14.5,119.269341,258.9541547,29
4300,0,77,906,5,917.5,874.8,761.8,650.7,524.3,7.05,14.5,120.4301075,259.1397849,29
4302,0,77,906,5,917.2,870.2,761.8,650.7,525.6,7.16,14.5,122.4710983,261.199422,29
4304,0,77,906,5,916.8,870.2,759.6,650.7,525.6,7.28,14.5,124.6355685,263.483965,29
4306,0,77,906,5,916.8,870.2,759.6,648.2,525.6,7.26,14.5,124.4541485,263.1004367,29
4308,0,77,906,5,916.7,870.2,759.6,648.2,524.8,7.08,14.5,121.7672414,258.6206897,29
4310,0,77,906,5,916.5,871.3,761.1,648.2,524.8,6.84,14.6,118.6440678,254.2372881,29
4312,0,77,906,5,916.2,871.3,761.1,648.3,524.8,6.76,14.7,119.0308989,252.8089888,29
4314,0,77,906,5,915.8,871.3,761.1,648.3,524.9,6.67,14.7,121.4235869,250.1744592,29
4316,0,77,906,5,915.4,865.2,761.1,648.3,524.9,6.74,14.8,125.1753156,252.454418,29
4318,0,77,906,5,915.2,865.2,761.1,648.3,524.9,7,14.8,130.7142857,257.1428571,29
4320,0,77,906,5,915.4,865.2,761.1,648.3,524.8,7.08,14.8,132.5431034,258.6206897,29
4322,0,77,906,5,915.5,865.3,761.1,648.3,524.8,7.36,14.8,133.0645161,263.9296188,29
4324,0,77,906,5,915.8,865.3,760.2,648.6,524.8,7.64,14.7,131.3622754,269.4610778,29
4326,0,77,906,5,916,865.3,760.2,648.6,524.8,7.89,14.7,125.8581236,274.5995423,30
4328,0,77,906,5,916.5,866.6,760.2,648.6,524.8,7.7,14.7,120.6766917,269.5488722,30
4330,0,77,906,5,916.8,866.6,759.1,648.6,524.8,7.45,14.7,119.5571956,264.5756458,30
4332,0,77,906,5,916.7,866.6,759.1,648.6,524.5,7.36,14.7,122.0674487,261.7302053,30
4334,0,77,906,5,916.7,866.8,759.1,648.6,524.5,7.41,14.7,140.1766004,262.6931567,29
4336,0,77,906,5,916.7,866.8,758.9,647.4,524.5,7.51,14.6,153.4469978,264.6404744,29
4338,0,77,906,5,916.5,866.8,758.9,647.4,524.4,7.47,14.5,161.8625277,263.8580931,28
4340,0,77,906,5,916.5,873.8,758.9,647.4,524.4,7.38,14.5,161.8942731,262.1145374,28
4342,0,77,906,5,916.4,873.8,761.1,647.4,524.4,7.2,14.5,160.8695652,257.6086957,28
4344,0,77,906,5,916,873.8,761.1,649.1,523.3,7.15,14.5,160.2888087,256.6787004,28
4346,0,77,906,5,915.5,867.2,761.1,649.1,523.3,7.36,14.5,162.7565982,260.6304985,28
4348,0,77,906,5,915.8,867.2,757.1,649.1,523.3,7.43,14.5,162.4907885,261.9749447,28
4350,0,77,906,5,916.2,867.2,757.1,648.3,521.7,7.52,14.5,161.3501484,263.7240356,28
4352,0,77,906,5,916.2,869.1,757.1,648.3,521.7,7.52,14.5,154.6735905,263.7240356,28
4354,0,77,906,5,916.2,869.1,758.6,648.3,521.7,7.51,14.6,143.4395849,263.5285397,29
4356,0,77,906,5,916.1,869.1,758.6,648.2,521.8,7.51,14.6,140.1037806,263.5285397,29
4358,0,77,906,5,916,868.2,758.6,648.2,521.8,7.5,14.5,133.3333333,264.4444444,29
4360,0,77,906,5,915.9,868.2,757.6,648.2,521.8,7.45,14.5,127.3062731,263.4686347,29
4362,0,77,906,5,915.8,868.2,757.6,648.2,521.8,7.44,14.5,120.5752212,264.380531,29
4364,0,77,906,5,915.8,864.6,757.6,648.2,523.4,7.57,14.5,117.274758,266.9396873,30
4366,0,77,906,5,915.9,864.6,757.4,648.2,523.4,7.74,14.5,115.3846154,271.4932127,30
4368,0,77,906,5,915.7,864.6,757.4,648.2,523.4,7.81,14.4,114.8597422,272.9340409,30
4370,0,77,906,5,915.6,869.1,757.4,648.2,523.2,7.84,14.4,111.7021277,273.556231,30
4372,0,77,906,5,915.7,869.1,760.6,648.2,523.2,7.74,14.3,106.3348416,272.6244344,30
4374,0,77,906,5,915.5,869.1,760.6,648.5,523.2,7.72,14.3,105.0451807,272.2138554,30
4376,0,77,906,5,915.3,867.7,760.6,648.5,522.3,7.73,14.3,105.1243406,272.4189902,30
4378,0,77,906,5,915,867.7,758.1,648.5,522.3,7.73,14.2,105.1243406,272.4189902,30
4380,0,77,906,5,914.7,867.7,758.1,648.6,522.3,7.63,14.2,104.3380703,270.381451,30
4382,0,77,906,5,914.9,867.7,758.1,648.6,522.2,7.3,14.3,105.1094891,262.7737226,29
4384,0,77,906,5,914.7,867.7,757.9,648.6,522.2,7.2,14.3,108.6956522,260.8695652,29
4386,0,77,906,5,914.4,867.7,757.9,648.6,522.2,7.2,14.3,110.8695652,260.8695652,29
4388,0,77,906,5,914,867.7,757.9,648.6,522.3,7.36,14.3,116.568915,263.9296188,29
4390,0,77,906,5,913.7,873.3,757.1,648.6,522.3,7.62,14.3,122.1973094,269.058296,29
4392,0,77,906,5,913.8,873.3,757.1,647.2,522.3,7.7,14.3,122.9323308,270.6766917,29
4394,0,77,906,5,914,873.3,757.1,647.2,522.6,7.73,14.4,120.9495102,271.2886209,29
4396,0,77,906,5,914.1,873.1,758.6,647.2,522.6,7.75,14.4,120,271.6981132,29
4398,0,77,906,5,914.3,873.1,758.6,647.9,522.6,7.85,14.4,118.6311787,273.7642586,29
4400,0,77,906,5,914.2,873.1,758.6,647.9,522.6,7.83,14.4,118.4510251,273.3485194,29
4402,0,77,906,5,914,864,758.6,647.9,522.6,7.73,14.4,116.4280332,271.2886209,29
4404,0,77,906,5,913.9,864,758.3,647.8,522.6,7.67,14.4,115.903976,270.0675169,29
4406,0,77,906,5,914,864,758.3,647.8,522.6,7.64,14.3,114.5209581,269.4610778,29
4408,0,77,906,5,913.6,863,758.3,647.8,522.6,7.77,14.3,113.3786848,272.1088435,29
4410,0,77,906,5,913.7,863,756.9,648,522.6,7.94,14.3,112.5574273,275.6508423,29
4412,0,77,906,5,913.9,863,756.9,648,523.3,8,14.2,111.9230769,276.9230769,29
4414,0,77,906,5,913.9,867.1,756.9,648,523.3,7.85,14.2,109.5057034,273.7642586,29
4416,0,77,906,5,914,867.1,761,648,523.3,7.62,14.2,107.6233184,267.9372197,29
4418,0,77,906,5,914.3,867.1,761,649.3,524.7,7.38,14.3,110.1321586,263.215859,29
4420,0,77,906,5,914.4,860.5,761,649.3,524.7,7.33,14.3,116.3130944,262.253109,29
4422,0,77,906,5,914.4,860.5,758.5,649.3,524.7,7.32,14.3,118.4210526,262.0614035,29
4424,0,77,906,5,914.7,860.5,758.5,649.1,524.1,7.34,14.3,122.9868228,263.5431918,29
4426,0,77,906,5,914.9,871.8,758.5,649.1,524.1,7.43,14.3,123.8025055,265.2910833,29
4428,0,77,906,5,914.8,871.8,759.5,649.1,524.1,7.57,14.4,123.9761727,268.0565897,29
4430,0,77,906,5,915,871.8,759.5,648.8,524,7.67,14.4,121.5303826,271.1927982,29
4432,0,77,906,5,915.3,858.3,759.5,648.8,524,7.68,14.3,119.3693694,271.3963964,29
4434,0,77,906,5,915.4,858.3,756.5,648.8,524,7.62,14.4,114.3497758,270.1793722,30
4436,0,77,906,5,915.3,858.3,756.5,648.8,524,7.52,14.4,109.0504451,268.1750742,30
4438,0,77,906,5,915.4,868.6,756.5,648.8,524.1,7.53,14.4,105.7906459,269.4877506,30
4440,0,77,906,5,915.4,868.6,759.1,648.8,524.1,7.66,14.4,105.6971514,272.113943,30
4442,0,77,906,5,915.3,868.6,759.1,648.6,524.1,7.85,14.4,104.9429658,276.0456274,30
4444,0,77,906,5,915.6,870.2,759.1,648.6,525,7.98,14.3,102.5345622,278.8018433,30
4446,0,77,906,5,915.8,870.2,758.8,648.6,525,7.98,14.3,101.3824885,278.8018433,30
4448,0,77,906,5,915.8,870.2,758.8,648.5,525,8.01,14.2,100.4618938,279.4457275,30
4450,0,77,906,5,915.9,870.2,758.8,648.5,525,8.12,14.2,101.3198758,281.8322981,30
4452,0,77,906,5,916,869.1,757.5,648.5,525,8.21,14.1,102.0328382,282.6426896,30
4454,0,77,906,5,915.7,869.1,757.5,648.5,525,8.03,14,100.616808,278.7201234,30
4456,0,77,906,5,915.4,869.1,757.5,648.5,525.2,7.73,14.1,98.34212509,272.4189902,30
4458,0,77,906,5,915.4,874.3,759.6,648.5,525.2,7.49,14.1,98.81569208,267.5795707,29
4460,0,77,906,5,915.3,874.3,759.6,648.7,525.2,7.44,14.1,100.6637168,266.5929204,29
4462,0,77,906,5,915.3,874.3,759.6,648.7,525.3,7.43,14.1,106.1164333,266.3964628,29
4464,0,77,906,5,915.5,863.5,759.6,648.7,525.3,7.49,14.1,114.3597335,266.469282,29
4466,0,77,906,5,915.5,863.5,757,648.8,525.3,7.48,14.1,115.3846154,266.2721893,29
4468,0,77,906,5,915.3,863.5,757,648.8,525.6,7.49,14.2,116.5803109,266.469282,29
4470,0,77,906,5,915.3,867.5,757,648.8,525.6,7.61,14.2,116.5048544,269.9775952,29
4472,0,77,906,5,915.5,867.5,760.6,648.8,525.6,8,14.2,116.5384615,278.0769231,29
4474,0,77,906,5,915.3,867.5,760.6,648.8,525.6,8.17,14.2,114.5752143,280.5923617,29
4476,0,77,906,5,915.4,865,760.6,648.8,525.6,8.18,14.2,112.324493,280.8112324,29
4478,0,77,906,5,915.5,865,759.1,647.7,525.6,8.06,14.2,107.805255,278.2071097,29
4480,0,77,906,5,915.5,865,759.1,647.7,525.7,7.97,14.3,103.6070606,276.285495,29
4482,0,77,906,5,915.4,861.9,759.1,647.7,525.7,8.11,14.2,104.7323507,278.1225756,29
4484,0,77,906,5,914.8,861.9,757.5,647.7,525.7,8.28,14.1,106.1320755,281.8396226,29
4486,0,77,906,5,914.7,861.9,757.5,648,525.8,8.32,14,107.6498423,282.7287066,29
4488,0,77,906,5,914.3,862.1,757.5,648,525.8,8.28,14,107.3113208,281.8396226,29
4490,0,77,906,5,913.8,862.1,759.1,648,525.8,8.13,13.9,107.2261072,278.5547786,29
4492,0,77,906,5,913.9,862.1,759.1,648,525.7,8.12,13.8,108.3074534,278.3385093,29
4494,0,77,906,5,914.2,865,759.1,648,525.7,8.14,13.8,108.4758942,278.7713841,29
4496,0,77,906,5,914.7,865,757.5,648,525.7,8.11,13.8,110.5508146,278.1225756,29
4498,0,77,906,5,914.8,865,757.5,647.2,525.7,8,13.7,110.7692308,275.7692308,29
4500,0,77,906,5,915,869.1,757.5,647.2,525.7,7.83,13.8,109.3394077,272.2095672,29
4502,0,77,906,5,915,869.1,757.7,647.2,525.7,7.86,13.8,109.5890411,272.8310502,29
4504,0,77,906,5,915.1,869.1,757.7,646.3,525.7,8.01,13.8,112.0092379,275.9815242,29
4506,0,77,906,5,915.2,872.7,757.7,646.3,525.5,8.19,13.8,113.5831382,279.8594848,29
4508,0,77,906,5,915.4,872.7,757.8,646.3,525.5,8.16,13.8,110.9813084,280.3738318,29
4510,0,77,906,5,915.1,872.7,757.8,646.3,525.5,7.97,13.8,107.0606293,276.285495,29
4512,0,77,906,5,914.5,872.7,757.8,646.3,524.9,7.77,13.9,104.30839,272.1088435,29
4514,0,77,906,5,914.4,871.2,757.7,646.3,524.9,7.71,13.9,103.8374718,270.8803612,29
4516,0,77,906,5,914.3,871.2,757.7,647,524.9,7.67,14,105.7764441,270.0675169,29
4518,0,77,906,5,914.3,871.2,757.7,647,524.8,7.72,14,108.4337349,271.0843373,29
4520,0,77,906,5,914.3,877.3,758.5,647,524.8,7.78,14,110.0605144,273.4493192,29
4522,0,77,906,5,914.4,877.3,758.5,644,524.8,7.82,14,111.5326252,274.2792109,29
4524,0,77,906,5,914.4,877.3,758.5,644,525.5,7.9,14.1,111.0687023,275.9541985,29
4526,0,77,906,5,914.7,865,756,644,525.5,7.93,14,110.1759755,277.7352716,29
4528,0,77,906,5,914.6,865,756,643.2,525.5,7.87,14,106.2452399,276.4661081,30
4530,0,77,906,5,914.3,865,756,643.2,525.6,7.83,14,104.7835991,275.6264237,30
4532,0,77,906,5,913.9,875.2,756,643.2,525.6,7.83,14,103.6446469,275.6264237,30
4534,0,77,906,5,913.8,875.2,758,643.8,525.6,7.92,14,103.2110092,278.6697248,30
4536,0,77,906,5,914,875.2,758,643.8,524.9,8.05,14,104.2471042,281.4671815,29
4538,0,77,906,5,914.2,867.5,758,643.8,524.9,7.95,13.9,102.2988506,279.3103448,29
4540,0,77,906,5,914.2,867.5,755.5,645,524.9,7.76,13.9,101.9637462,275.3021148,29
4542,0,77,906,5,914,867.5,755.5,645,524.7,7.68,13.9,102.4774775,273.6486486,29
4544,0,77,906,5,913.7,873.2,755.5,645,524.7,7.69,13.9,107.0623591,272.7272727,29
4546,0,77,906,5,913.7,873.2,757.4,644.9,524.7,7.81,13.9,112.5852919,275.2084913,29
4548,0,77,906,5,913.3,873.2,757.4,644.9,524.6,7.87,13.9,116.5270373,276.4661081,29
4550,0,77,906,5,912.9,872.2,757.4,644.9,524.6,7.85,13.9,117.4904943,276.0456274,29
4552,0,77,906,5,912.5,872.2,757.5,644.9,524.6,7.8,13.9,118.1818182,275,29
4554,0,77,906,5,912,872.2,757.5,645.8,525.9,7.81,14,117.1341926,275.2084913,29
4556,0,77,906,5,911.8,867.5,757.5,645.8,525.9,8.02,14,116.7180277,279.6610169,29
4558,0,77,906,5,911.7,867.5,755.8,645.8,525.9,8.09,14,117.3508908,282.3392719,29
4560,0,77,906,5,911.6,867.5,755.8,646.6,526,8.14,14,116.6407465,283.437014,29
4562,0,77,906,5,911.6,871.6,755.8,646.6,526,8.05,14,112.3552124,281.4671815,29
4564,0,77,906,5,911.7,871.6,757.5,646.6,526,7.86,14,106.1643836,277.3972603,29
4566,0,77,906,5,912.2,871.6,757.5,646.5,525.9,7.83,14,103.6446469,276.7653759,29
4568,0,77,906,5,912.4,869.1,757.5,646.5,525.9,7.79,14,102.1953066,275.9273278,29
4570,0,77,906,5,912.5,869.1,756.4,646.5,525.9,7.7,14,99.2481203,274.0601504,29
4572,0,77,906,5,912.6,869.1,756.4,646.5,525.9,7.43,14,98.37877671,268.6072218,29
4574,0,77,906,5,912.5,864.4,756.4,646.5,525.8,7.41,14.1,100.4415011,268.2119205,29
4576,0,77,906,5,912.6,864.4,756.4,646.5,525.8,7.56,14.1,106.0267857,271.2053571,29
4578,0,77,906,5,912.7,864.4,756.4,646.8,525.8,7.69,14.1,109.3163035,272.7272727,29
4580,0,77,906,5,912.8,862.8,756.4,646.8,524.1,7.94,14,116.0030628,277.9479326,29
4582,0,77,906,5,912.8,862.8,756.4,646.8,524.1,8.07,14,121.8097448,280.7424594,29
4584,0,77,906,5,912.6,862.8,756.4,648,524.1,8.07,14,122.9698376,280.7424594,29
4586,0,77,906,5,912.4,862.8,756.4,648,524.8,8.08,14,123.0650155,279.7987616,29
4588,0,77,906,5,912.6,865.5,756.3,648,524.8,8.16,14,123.8317757,281.5420561,29
4590,0,77,906,5,912.7,865.5,756.3,648.1,524.8,8.23,14,123.3359436,283.0853563,29
4592,0,77,906,5,912.8,865.5,756.3,648.1,525,8.19,14,120.6088993,282.2014052,29
4594,0,77,906,5,912.8,866.5,756.6,648.1,525,8.08,14,117.2600619,280.9597523,29
4596,0,77,906,5,912.6,866.5,756.6,648,525,8,14,113.0769231,279.2307692,29
4598,0,77,906,5,912.5,866.5,756.6,648,524.9,8.05,13.9,111.1969112,280.3088803,29
4600,0,77,906,5,912.4,864.4,755.4,648,524.9,8.08,13.8,110.2941176,280.9597523,29
4602,0,77,906,5,912.8,864.4,755.4,647,524.9,8.05,13.8,107.7220077,280.3088803,29
4604,0,77,906,5,912.8,864.4,755.4,647,524.9,7.97,13.8,104.7582502,279.7390637,29
4606,0,77,906,5,912.6,860.8,755.4,647,524.9,7.93,13.9,103.289977,278.882938,29
4608,0,77,906,5,912.6,860.8,757.4,647.1,524.9,7.84,13.9,100.3039514,276.9756839,29
4610,0,77,906,5,912.9,860.8,757.4,647.1,524.8,7.79,13.9,97.65329296,275.9273278,29
4612,0,77,906,5,913.1,859.3,757.4,647.1,524.8,7.72,14,96.00903614,275.6024096,29
4614,0,77,906,5,913,859.3,756.3,647.1,524.8,7.72,14,96.00903614,275.6024096,29
4616,0,77,906,5,912.8,859.3,756.3,647.1,524.5,7.79,14.1,95.38228615,277.0628312,29
4618,0,77,906,5,912.7,862.4,756.3,647.1,524.5,7.99,14.1,95.69561875,281.32206,29
4620,0,77,906,5,912.9,862.4,755.3,645.7,524.5,8.27,14,97.80047133,286.3315004,29
4622,0,77,906,5,912.9,862.4,755.3,645.7,523,8.48,14,98.2428115,291.1341853,29
4624,0,77,906,5,912.7,862.4,755.3,645.7,523,8.54,13.9,97.51203852,292.5361156,29
4626,0,77,906,5,912.5,862.4,757.3,645.7,523,8.42,13.9,94.19713831,289.745628,29
4628,0,77,906,5,912.4,862.4,757.3,647.1,524.8,8.35,13.8,93.67588933,288.1422925,29
4630,0,77,906,5,912.7,858.2,757.3,647.1,524.8,8.33,13.8,93.52801894,287.6874507,29
4632,0,77,906,5,913.1,858.2,755.3,647.1,524.8,8.32,13.7,94.63722397,288.6435331,29
4634,0,77,906,5,913.4,858.2,755.3,646.9,525,8.27,13.7,94.26551453,287.5098193,29
4636,0,77,906,5,913.5,857.2,755.3,646.9,525,8.22,13.7,95.07042254,286.3849765,29
4638,0,77,906,5,913.6,857.2,755.2,646.9,525,8.26,13.6,96.54631083,287.2841444,29
4640,0,77,906,5,913.9,857.2,755.2,647.1,526,8.36,13.5,97.31012658,289.556962,29
4642,0,77,906,5,914.3,856.1,755.2,647.1,526,8.42,13.5,98.96661367,290.9379968,29
4644,0,77,906,5,914.5,856.1,752.9,647.1,526,8.47,13.4,99.36153232,292.0989625,29
4646,0,77,906,5,914.5,856.1,752.9,646.2,526,8.38,13.4,98.65293185,290.0158479,29
4648,0,77,906,5,914.3,860.7,752.9,646.2,525.8,8.27,13.4,96.6221524,287.5098193,29
4650,0,77,906,5,914,860.7,755.8,646.2,525.8,8.24,13.5,97.57053292,286.8338558,29
4652,0,77,906,5,913.8,860.7,755.8,646.2,525.8,8.32,13.5,99.36908517,287.4605678,29
4654,0,77,906,5,914,864.3,755.8,646.2,525.1,8.38,13.5,102.2187005,288.8272583,29
4656,0,77,906,5,913.9,864.3,756.8,646.2,525.1,8.34,13.5,103.0805687,287.9146919,29
4658,0,77,906,5,913.8,864.3,756.8,645.5,525.1,8.34,13.5,104.2654028,287.9146919,29
4660,0,77,906,5,913.7,864.3,756.8,645.5,525.1,8.39,13.5,105.8683584,289.0563045,29
4662,0,77,906,5,913.9,859.7,754.3,645.5,525.1,8.63,13.5,109.135004,293.4518998,29
4664,0,77,906,5,914.2,859.7,754.3,645.7,525.1,8.69,13.5,109.6669374,294.8822096,29
4666,0,77,906,5,914.4,859.7,754.3,645.7,523.6,8.6,13.5,110.0806452,292.7419355,28
4668,0,77,906,5,914.5,861.3,756.3,645.7,523.6,8.42,13.5,109.6979332,287.3608903,28
4670,0,77,906,5,914.7,861.3,756.3,645.6,523.6,8.36,13.5,110.3639241,285.9968354,28
4672,0,77,906,5,914.9,861.3,756.3,645.6,524.4,8.34,13.5,113.7440758,285.5450237,28
4674,0,77,906,5,915,855.1,756.1,645.6,524.4,8.45,13.5,118.3266932,289.2430279,28
4676,0,77,906,5,915.5,855.1,756.1,646.3,524.4,8.47,13.5,119.7126895,288.5075818,28
4678,0,77,906,5,915.7,855.1,756.1,646.3,524.6,8.44,13.5,118.2324841,289.0127389,28
4680,0,77,906,5,915.4,869.5,756.1,646.3,524.6,8.39,13.5,116.5741475,287.8667724,28
4682,0,77,906,5,915.3,869.5,758.8,647,524.6,8.42,13.4,113.2750397,288.5532591,29
4684,0,77,906,5,915.1,869.5,758.8,647,525.5,8.43,13.4,112.1718377,288.7828162,29
4686,0,77,906,5,915.1,860.2,758.8,647,525.5,8.37,13.4,109.263658,287.4109264,29
4688,0,77,906,5,915,860.2,755.3,647,525.5,8.18,13.4,106.474259,283.1513261,29
4690,0,77,906,5,914.6,860.2,755.3,647,526.3,7.9,13.5,100.7633588,278.2442748,29
4692,0,77,906,5,914.8,868.5,755.3,647,526.3,7.89,13.6,100.6864989,276.8878719,29
4694,0,77,906,5,914.8,868.5,755.5,645.6,526.3,7.96,13.6,101.2269939,278.3742331,29
4696,0,77,906,5,914.6,868.5,755.5,645.6,524.6,8.01,13.6,101.6166282,279.4457275,29
4698,0,77,906,5,914.6,870,755.5,645.6,524.6,8,13.6,101.5384615,280.3846154,29
4700,0,77,906,5,914.8,870,756.8,645.6,524.6,7.93,13.6,100.9946442,278.882938,29
4702,0,77,906,5,914.6,870,756.8,645.7,524.7,7.97,13.7,100.1534919,279.7390637,29
4704,0,77,906,5,914.7,862.2,756.8,645.7,524.7,8.03,13.7,100.616808,281.0331534,29
4706,0,77,906,5,915,862.2,754.2,645.7,524.7,8.15,13.7,101.5564202,283.6575875,29
4708,0,77,906,5,915.1,862.2,754.2,645.5,523.6,8.17,13.8,100.5455963,284.0997662,29
4710,0,77,906,5,915,864.7,754.2,645.5,523.6,7.97,13.8,99.00230238,279.7390637,29
4712,0,77,906,5,914.9,864.7,756.3,645.5,523.6,7.92,13.8,98.62385321,278.6697248,29
4714,0,77,906,5,915,864.7,756.3,645.2,523.8,7.89,13.8,99.5423341,278.0320366,29
4716,0,77,906,5,915.1,857.1,756.3,645.2,523.8,7.86,13.8,101.5981735,276.2557078,29
4718,0,77,906,5,915,857.1,753.8,645.2,523.8,7.59,13.8,101.7897092,270.6935123,29
4720,0,77,906,5,914.9,857.1,753.8,645.1,523.8,7.32,13.9,103.0701754,265.3508772,29
4722,0,77,906,5,914.7,864.7,753.8,645.1,524.1,7.23,14,104.5751634,263.6165577,29
4724,0,77,906,5,914.6,864.7,755.2,645.1,524.1,7.27,14,105.9723234,264.3845594,29
4726,0,77,906,5,914.8,864.7,755.2,645,524.1,7.65,14,111.2359551,270.7865169,29
4728,0,77,906,5,915,859.6,755.2,645,524,7.87,14,113.0997715,275.3236862,28
4730,0,77,906,5,915,859.6,753.3,645,524,7.96,14,111.5797546,277.2239264,29
4732,0,77,906,5,915.4,859.6,753.3,645.8,524,7.97,14,110.514198,277.4366846,29
4734,0,77,906,5,915.3,865.8,753.3,645.8,525.2,8.01,14.1,108.5450346,279.4457275,29
4736,0,77,906,5,914.8,865.8,755.7,645.8,525.2,8.08,14,106.8111455,280.9597523,29
4738,0,77,906,5,914.8,865.8,755.7,646.8,525.2,8.09,14,104.5701007,281.1773819,29
4740,0,77,906,5,914.4,865.8,755.7,646.8,525.1,8.02,14,102.8505393,279.6610169,29
4742,0,77,906,5,913.9,868.8,757.2,646.8,525.1,7.81,14.1,100.075815,275.2084913,29
4744,0,77,906,5,913.6,868.8,757.2,648.1,525.1,7.67,14.1,99.02475619,272.3180795,29
4746,0,77,906,5,913.5,868.8,757.2,648.1,524.9,7.87,14,102.8179741,275.3236862,29
4748,0,77,906,5,913.4,857.6,755.2,648.1,524.9,8.09,14,105.7319907,280.0154919,29
4750,0,77,906,5,913.1,857.6,755.2,648.1,524.9,8.15,14,107.3929961,281.3229572,29
4752,0,77,906,5,912.9,857.6,755.2,648.1,524.7,8.03,14,107.5558982,278.7201234,29
4754,0,77,906,5,912.4,860.2,755.2,648.1,524.7,7.9,14,106.4885496,275.9541985,29
4756,0,77,906,5,912.3,860.2,756.8,648.2,524.7,7.87,14,106.2452399,275.3236862,29
4758,0,77,906,5,912.4,860.2,756.8,648.2,523.7,7.88,14,107.4695122,274.3902439,29
4760,0,77,906,5,912.5,860,756.8,648.2,523.7,7.86,14,107.3059361,273.9726027,29
4762,0,77,906,5,912.4,860,755.8,649.2,523.7,7.73,14,107.3850791,271.2886209,29
4764,0,77,906,5,912.1,860,755.8,649.2,523.6,7.57,14.1,107.2226359,266.9396873,29
4766,0,77,906,5,911.9,863.2,755.8,649.2,523.6,7.68,14.1,113.7387387,269.1441441,29
4768,0,77,906,5,911.4,863.2,755.8,647.5,523.6,7.81,14.1,117.1341926,271.7968158,29
4770,0,77,906,5,910.9,863.2,755.8,647.5,523.3,8.09,14,126.6460108,277.6917119,28
4772,0,77,906,5,910.6,856.6,755.8,647.5,523.3,8.16,14,129.6728972,279.2056075,28
